Machine Module,SSA3032X-R,3.2.2.6.0R7
Y Axis Scale,LOG
Y Axis Unit,dBμV
Impedance,50
Number of Points,751
PreAmp State,OFF
Ref Level,+5.000000000E+00
Attenuation,30.000000,Manual
Sweep Time,7305437.000000,Auto
Start Frequency,+0.000000000E+00
Stop Frequency,+1.000000000E+06
Average Type,Log Pwr
RBW,30.000000,Manual
VBW,30.000000,Auto
Sweep Type,Continuous
Sweep Mode,Speed
Sweep Rule,Auto
Trigger Source,Free Run
Trigger Level,+0.000000000E+00
Trigger Edge,Rise
Marker,1,2,3,4,5,6,7,8
Marker Type,Normal,Off,Off,Off,Off,Off,Off,Off
Marker on Trace,A,,,,,,,
Marker Read Out,Frequency,,,,,,,
670667,54.65
672000,55.00
673333,52.62
674667,40.25
676000,40.13
677333,41.78
678667,41.88
680000,43.30
681333,46.16
682667,47.39
684000,47.30
685333,48.37
686667,52.27
688000,61.09
689333,61.25
690667,41.90
692000,41.71
693333,39.96
694667,40.34
696000,42.88
697333,45.39
698667,49.55
700000,52.18
701333,52.57
702667,51.17
704000,57.30
705333,62.06
706667,64.53
708000,43.85
709333,48.37
710667,46.52
712000,49.07
713333,55.74
714667,56.84
716000,56.37
717333,44.12
718667,39.79
720000,39.61
721333,41.18
722667,45.35
724000,47.27
725333,47.19
726667,47.57
728000,50.46
729333,51.85
730667,53.44
732000,51.13
733333,64.80
734667,37.84
736000,40.72
737333,41.92
738667,44.17
740000,43.57
741333,44.53
742667,46.19
744000,46.01
745333,49.12
746667,63.00
748000,62.89
749333,50.22
750667,45.16
752000,39.62
753333,39.76
754667,40.56
756000,40.86
757333,50.14
758667,57.59
760000,45.40
761333,42.19
762667,39.41
764000,40.77
765333,40.19
766667,40.82
768000,45.58
769333,43.95
770667,48.67
772000,49.22
773333,49.68
774667,57.47
776000,55.97
777333,53.18
778667,39.54
780000,40.51
781333,38.23
782667,41.16
784000,42.56
785333,42.80
786667,45.96
788000,47.60
789333,47.94
790667,47.48
792000,57.41
793333,57.99
794667,55.32
796000,38.85
797333,38.87
798667,40.47
800000,41.50
801333,44.38
802667,42.61
804000,44.24
805333,44.54
806667,43.25
808000,38.69
809333,40.59
810667,42.10
812000,42.49
813333,43.60
814667,42.40
816000,45.10
817333,45.81
818667,49.07
820000,49.89
821333,38.83
822667,37.00
824000,39.33
825333,38.73
826667,37.32
828000,39.43
829333,37.75
830667,42.90
832000,43.95
833333,45.70
834667,47.90
836000,56.53
837333,56.81
838667,39.61
840000,37.55
841333,37.83
842667,41.10
844000,44.22
845333,41.80
846667,42.67
848000,44.75
849333,42.07
850667,46.14
852000,53.14
853333,53.16
854667,53.47
856000,39.22
857333,42.78
858667,43.42
860000,44.26
861333,42.42
862667,48.31
864000,49.47
865333,48.52
866667,46.31
868000,36.89
869333,39.32
870667,38.78
872000,38.88
873333,38.69
874667,40.41
876000,41.30
877333,39.17
878667,48.86
880000,39.08
881333,39.10
882667,40.68
884000,37.55
885333,38.20
886667,41.18
888000,38.68
889333,40.26
890667,42.01
892000,41.22
893333,53.04
894667,50.30
896000,53.28
897333,38.55
898667,36.26
900000,38.39
901333,38.05
902667,39.75
904000,41.65
905333,43.40
906667,48.56
908000,53.18
909333,38.73
910667,43.69
912000,43.07
913333,40.10
914667,37.73
916000,39.53
917333,38.67
918667,38.56
920000,38.55
921333,42.34
922667,42.76
924000,50.30
925333,41.83
926667,40.49
928000,38.78
929333,39.71
930667,35.28
932000,38.29
933333,38.59
934667,41.46
936000,40.29
937333,40.66
938667,50.33
940000,45.33
941333,38.60
942667,36.28
944000,35.91
945333,37.58
946667,38.78
948000,38.25
949333,36.89
950667,40.05
952000,42.25
953333,45.61
954667,46.72
956000,54.73
957333,40.06
958667,37.56
960000,38.44
961333,35.56
962667,37.29
964000,35.16
965333,42.50
966667,42.24
968000,49.02
969333,51.12
970667,36.37
972000,36.65
973333,36.07
974667,36.85
976000,38.24
977333,40.48
978667,37.31
980000,39.37
981333,41.38
982667,43.13
984000,45.69
985333,49.03
986667,37.06
988000,35.84
989333,35.77
990667,36.11
992000,36.96
993333,37.83
994667,35.76
996000,39.89
997333,40.77
998667,36.10
1000000,35.55
Trace Name,Trace B
Trace Type,Blank
Trace Name,Trace C
Trace Type,Blank
Trace Name,Trace D
Trace Type,Blank
