Machine Module,SSA3032X-R,3.2.2.6.0R7
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,751
PreAmp State,OFF
Ref Level,-2.000000000E+01
Attenuation,0.000000,Manual
Sweep Time,49442231.075697,Auto
Start Frequency,+0.000000000E+00
Stop Frequency,+4.944223108E+07
Average Type,Log Pwr
RBW,100000.000000,Manual
VBW,10.000000,Manual
Sweep Type,Continuous
Sweep Mode,Speed
Sweep Rule,Auto
Trigger Source,Free Run
Trigger Level,+0.000000000E+00
Trigger Edge,Rise
Marker,1,2,3,4,5,6,7,8
Marker Type,Normal,Off,Off,Off,Off,Off,Off,Off
Marker on Trace,A,,,,,,,
Marker Read Out,Frequency,,,,,,,
Marker X Axis,49000000.00000000,,,,,,,
31313413,-88.75
31379336,-90.24
31445259,-90.65
31511182,-90.62
31577105,-90.96
31643028,-90.51
31708951,-90.06
31774874,-91.15
31840797,-86.33
31906720,-80.99
31972643,-77.23
32038566,-84.27
32104489,-91.34
32170412,-92.36
32236335,-92.55
32302258,-92.65
32368181,-92.42
32434104,-92.57
32500027,-93.01
32565950,-92.74
32631873,-93.57
32697795,-92.92
32763718,-93.43
32829641,-84.32
32895564,-66.72
32961487,-61.06
33027410,-66.20
33093333,-83.23
33159256,-94.07
33225179,-94.46
33291102,-94.46
33357025,-94.36
33422948,-94.47
33488871,-94.67
33554794,-88.66
33620717,-80.75
33686640,-84.36
33752563,-94.03
33818486,-94.76
33884409,-83.89
33950332,-76.49
34016255,-79.64
34082178,-93.02
34148101,-94.64
34214024,-94.92
34279947,-95.29
34345870,-95.32
34411793,-94.81
34477716,-95.64
34543639,-95.22
34609562,-95.00
34675485,-94.92
34741408,-94.90
34807331,-92.79
34873254,-73.17
34939177,-63.69
35005100,-65.22
35071023,-78.11
35136946,-94.26
35202869,-94.32
35268792,-90.60
35334714,-91.82
35400637,-93.11
35466560,-94.05
35532483,-94.53
35598406,-94.59
35664329,-94.47
35730252,-94.75
35796175,-94.52
35862098,-90.09
35928021,-79.10
35993944,-78.95
36059867,-89.27
36125790,-92.60
36191713,-93.24
36257636,-92.04
36323559,-90.61
36389482,-93.12
36455405,-92.83
36521328,-93.28
36587251,-94.00
36653174,-94.35
36719097,-92.98
36785020,-93.69
36850943,-82.75
36916866,-69.31
36982789,-67.29
37048712,-76.20
37114635,-92.53
37180558,-93.33
37246481,-91.93
37312404,-93.67
37378327,-93.11
37444250,-92.41
37510173,-90.75
37576096,-89.70
37642019,-89.89
37707942,-89.84
37773865,-88.24
37839788,-86.07
37905710,-83.54
37971633,-80.74
38037556,-85.80
38103479,-87.85
38169402,-89.50
38235325,-88.01
38301248,-87.99
38367171,-87.58
38433094,-88.87
38499017,-88.93
38564940,-88.78
38630863,-89.72
38696786,-89.23
38762709,-88.31
38828632,-88.94
38894555,-79.12
38960478,-73.49
39026401,-78.57
39092324,-90.04
39158247,-89.42
39224170,-89.37
39290093,-89.65
39356016,-89.57
39421939,-89.75
39487862,-90.00
39553785,-89.96
39619708,-89.85
39685631,-90.51
39751554,-91.14
39817477,-89.33
39883400,-89.75
39949323,-89.03
40015246,-89.29
40081169,-89.84
40147092,-90.81
40213015,-90.73
40278938,-77.49
40344861,-68.50
40410784,-70.51
40476707,-84.02
40542629,-91.96
40608552,-91.89
40674475,-92.60
40740398,-92.55
40806321,-92.43
40872244,-92.76
40938167,-91.90
41004090,-92.28
41070013,-93.04
41135936,-92.74
41201859,-92.22
41267782,-92.09
41333705,-91.93
41399628,-93.06
41465551,-92.06
41531474,-93.02
41597397,-94.22
41663320,-92.97
41729243,-93.96
41795166,-93.88
41861089,-94.01
41927012,-92.44
41992935,-92.46
42058858,-94.27
42124781,-94.26
42190704,-92.74
42256627,-91.87
42322550,-91.81
42388473,-93.74
42454396,-93.44
42520319,-91.98
42586242,-93.38
42652165,-92.97
42718088,-93.13
42784011,-92.88
42849934,-91.66
42915857,-81.48
42981780,-79.40
43047703,-87.97
43113625,-93.42
43179548,-94.88
43245471,-94.50
43311394,-94.67
43377317,-95.44
43443240,-94.76
43509163,-95.58
43575086,-95.56
43641009,-95.59
43706932,-94.58
43772855,-94.05
43838778,-94.95
43904701,-88.58
43970624,-85.03
44036547,-91.11
44102470,-95.74
44168393,-95.70
44234316,-95.08
44300239,-95.06
44366162,-95.03
44432085,-94.52
44498008,-95.05
44563931,-94.89
44629854,-95.80
44695777,-95.92
44761700,-95.40
44827623,-93.71
44893546,-78.59
44959469,-72.92
45025392,-78.03
45091315,-93.34
45157238,-95.55
45223161,-95.67
45289084,-95.00
45355007,-92.28
45420930,-90.10
45486853,-94.17
45552776,-95.58
45618699,-95.67
45684622,-95.50
45750544,-95.33
45816467,-95.80
45882390,-87.23
45948313,-79.75
46014236,-82.97
46080159,-94.67
46146082,-96.60
46212005,-96.46
46277928,-95.67
46343851,-95.53
46409774,-95.87
46475697,-96.14
46541620,-96.44
46607543,-95.83
46673466,-95.90
46739389,-95.77
46805312,-94.92
46871235,-80.05
46937158,-70.59
47003081,-72.11
47069004,-84.94
47134927,-92.12
47200850,-95.39
47266773,-95.79
47332696,-96.18
47398619,-96.24
47464542,-95.98
47530465,-96.14
47596388,-96.34
47662311,-96.30
47728234,-95.93
47794157,-95.73
47860080,-88.97
47926003,-77.76
47991926,-77.48
48057849,-88.20
48123772,-95.10
48189695,-94.61
48255618,-94.93
48321541,-94.96
48387463,-95.11
48453386,-94.71
48519309,-94.84
48585232,-95.13
48651155,-94.76
48717078,-94.86
48783001,-94.69
48848924,-84.40
48914847,-70.93
48980770,-68.72
49046693,-77.65
49112616,-93.18
49178539,-93.98
49244462,-93.67
49310385,-94.34
49376308,-93.84
49442231,-94.18
Trace Name,Trace B
Trace Type,Blank
Trace Name,Trace C
Trace Type,Blank
Trace Name,Trace D
Trace Type,Blank
