No.,FREQUENCY(MHz),Z,D,Cs
555,7.4366,1.01765,0.92543,0.000000028654
556,7.4947,1.00566,0.93424,0.000000028898
557,7.5532,0.99438,0.94409,0.000000029142
558,7.6122,0.98245,0.95402,0.000000029413
559,7.6716,0.97124,0.96386,0.000000029667
560,7.7315,0.95985,0.97419,0.000000029941
561,7.7919,0.94855,0.98604,0.000000030241
562,7.8527,0.93696,0.99741,0.000000030551
563,7.9141,0.92577,1.00943,0.000000030866
564,7.9759,0.91481,1.02205,0.00000003119
565,8.0381,0.90322,1.03453,0.000000031542
566,8.1009,0.89215,1.04862,0.000000031909
567,8.1642,0.88097,1.06274,0.000000032291
568,8.2279,0.86996,1.07897,0.00000003271
569,8.2921,0.85929,1.09496,0.000000033122
570,8.3569,0.8483,1.10972,0.000000033537
571,8.4221,0.83753,1.12797,0.000000034012
572,8.4879,0.82688,1.14571,0.000000034485
573,8.5542,0.81647,1.16356,0.000000034962
574,8.6210,0.80558,1.18321,0.000000035502
575,8.6883,0.79492,1.20554,0.000000036094
576,8.7561,0.78453,1.2272,0.000000036677
577,8.8245,0.77409,1.25239,0.00000003734
578,8.8934,0.7640,1.27477,0.000000037951
579,8.9629,0.75378,1.3010,0.000000038656
580,9.0328,0.74383,1.32706,0.000000039361
581,9.1034,0.73415,1.35835,0.000000040168
582,9.1745,0.72397,1.38901,0.000000041011
583,9.2461,0.71457,1.42097,0.000000041856
584,9.3183,0.70487,1.4577,0.000000042834
585,9.3910,0.69509,1.49506,0.000000043855
586,9.4644,0.68546,1.53374,0.000000044918
587,9.5383,0.67611,1.57628,0.000000046069
588,9.6128,0.66762,1.62318,0.00000004728
589,9.6878,0.65795,1.6731,0.000000048669
590,9.7635,0.64937,1.72861,0.000000050131
591,9.8397,0.6409,1.78378,0.00000005161
592,9.9165,0.63175,1.84529,0.000000053321
593,9.9940,0.62392,1.91015,0.000000055032
594,10.0720,0.61529,1.98808,0.000000057153
595,10.1510,0.60692,2.07075,0.000000059406
596,10.2300,0.59965,2.15346,0.0000000616
597,10.3100,0.59142,2.26073,0.000000064524
598,10.3900,0.58452,2.36528,0.000000067297
599,10.4710,0.57655,2.48752,0.00000007068
600,10.5530,0.56962,2.62501,0.000000074373
601,10.6360,0.56278,2.78496,0.000000078678
602,10.7190,0.5563,2.95867,0.000000083357
603,10.8020,0.54937,3.15999,0.000000088891
604,10.8870,0.54324,3.41565,0.000000095775
605,10.9720,0.53749,3.68648,0.000000103085
606,11.0570,0.53189,4.0140,0.000000111947
607,11.1440,0.52687,4.43758,0.000000123305
608,11.2310,0.52135,4.9628,0.000000137607
609,11.3180,0.51679,5.60942,0.00000015504
610,11.4070,0.51215,6.46064,0.000000178102
611,11.4960,0.50763,7.73604,0.000000212738
612,11.5860,0.50382,9.5004,0.000000260463
613,11.6760,0.50019,12.42472,0.000000339689
614,11.7670,0.49712,17.85321,0.000000486511
615,11.8590,0.49418,32.85164,0.000000892583
616,11.9520,0.49153,242.69843,0.00000657513
617,12.0450,0.48987,44.82119,-0.00000120927
618,12.1390,0.48762,20.77476,-0.000000559231
