Machine Module,SSA3021X
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,751
Sweep Time(s),0.336000,Auto
Start Frequency,+0.000000000e+00
Stop Frequency,+1.000000000e+09
Average Type,Log Pwr
RBW,300000.000000,Manual
VBW,300000.000000,Auto
Sweep Type,Continuous
Sweep Mode,Sweep
Sweep Rule,Speed
PreAmp State,OFF
Ref Level,+0.000000000e+00
Attenuation,20,Auto
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Edge,FALL
Marker Information
Marker,Trace,Type,X Axis,Amplitude
Trace Math,0
Trace Variable X,Trace A
Trace Variable Y,Trace B
Trace Variable Z,Trace C
Trace Name,Trace A,Trace B,Trace C,Trace D
Trace Type,Max Hold,Max Hold,Max Hold,Max Hold
Trace Detector,Pos Peak,Pos Peak,Pos Peak,Pos Peak
Trace Data
7.680000e+08,-1.650391e+00,-2.548828e+00,-3.349609e+00,-4.243164e+00
7.693333e+08,-1.640625e+00,-2.504883e+00,-3.295898e+00,-4.169922e+00
7.706667e+08,-1.645508e+00,-2.592773e+00,-3.378906e+00,-4.233398e+00
7.720000e+08,-1.713867e+00,-2.592773e+00,-3.393555e+00,-4.262695e+00
7.733333e+08,-1.674805e+00,-2.597656e+00,-3.349609e+00,-4.301758e+00
7.746667e+08,-1.660156e+00,-2.568359e+00,-3.359375e+00,-4.248047e+00
7.760000e+08,-1.674805e+00,-2.602539e+00,-3.374023e+00,-4.262695e+00
7.773333e+08,-1.674805e+00,-2.558594e+00,-3.383789e+00,-4.233398e+00
7.786667e+08,-1.694336e+00,-2.631836e+00,-3.374023e+00,-4.257812e+00
7.800000e+08,-1.660156e+00,-2.519531e+00,-3.374023e+00,-4.282227e+00
7.813333e+08,-1.660156e+00,-2.602539e+00,-3.417969e+00,-4.287109e+00
7.826667e+08,-1.743164e+00,-2.656250e+00,-3.427734e+00,-4.321289e+00
7.840000e+08,-1.689453e+00,-2.612305e+00,-3.413086e+00,-4.296875e+00
7.853333e+08,-1.645508e+00,-2.607422e+00,-3.344727e+00,-4.306641e+00
7.866667e+08,-1.679688e+00,-2.587891e+00,-3.427734e+00,-4.223633e+00
7.880000e+08,-1.704102e+00,-2.622070e+00,-3.481445e+00,-4.316406e+00
7.893333e+08,-1.679688e+00,-2.641602e+00,-3.427734e+00,-4.301758e+00
7.906667e+08,-1.699219e+00,-2.656250e+00,-3.413086e+00,-4.331055e+00
7.920000e+08,-1.640625e+00,-2.626953e+00,-3.452148e+00,-4.321289e+00
7.933333e+08,-1.655273e+00,-2.661133e+00,-3.461914e+00,-4.345703e+00
7.946667e+08,-1.704102e+00,-2.719727e+00,-3.515625e+00,-4.404297e+00
7.960000e+08,-1.640625e+00,-2.646484e+00,-3.505859e+00,-4.370117e+00
7.973333e+08,-1.708984e+00,-2.739258e+00,-3.554688e+00,-4.443359e+00
7.986667e+08,-1.679688e+00,-2.685547e+00,-3.540039e+00,-4.438477e+00
8.000000e+08,-1.665039e+00,-2.739258e+00,-3.544922e+00,-4.428711e+00
8.013333e+08,-1.665039e+00,-2.734375e+00,-3.579102e+00,-4.487305e+00
8.026667e+08,-1.665039e+00,-2.700195e+00,-3.554688e+00,-4.453125e+00
8.040000e+08,-1.679688e+00,-2.714844e+00,-3.579102e+00,-4.414062e+00
8.053333e+08,-1.684570e+00,-2.758789e+00,-3.608398e+00,-4.497070e+00
8.066667e+08,-1.674805e+00,-2.753906e+00,-3.618164e+00,-4.526367e+00
8.080000e+08,-1.669922e+00,-2.763672e+00,-3.627930e+00,-4.506836e+00
8.093333e+08,-1.699219e+00,-2.783203e+00,-3.603516e+00,-4.614258e+00
8.106667e+08,-1.718750e+00,-2.802734e+00,-3.671875e+00,-4.624023e+00
8.120000e+08,-1.733398e+00,-2.827148e+00,-3.701172e+00,-4.638672e+00
8.133333e+08,-1.694336e+00,-2.797852e+00,-3.701172e+00,-4.648438e+00
8.146667e+08,-1.694336e+00,-2.802734e+00,-3.750000e+00,-4.628906e+00
8.160000e+08,-1.723633e+00,-2.817383e+00,-3.754883e+00,-4.672852e+00
8.173333e+08,-1.699219e+00,-2.778320e+00,-3.740234e+00,-4.682617e+00
8.186667e+08,-1.699219e+00,-2.841797e+00,-3.759766e+00,-4.726562e+00
8.200000e+08,-1.718750e+00,-2.792969e+00,-3.813477e+00,-4.746094e+00
8.213333e+08,-1.757812e+00,-2.875977e+00,-3.833008e+00,-4.824219e+00
8.226667e+08,-1.762695e+00,-2.924805e+00,-3.852539e+00,-4.829102e+00
8.240000e+08,-1.757812e+00,-2.851562e+00,-3.852539e+00,-4.858398e+00
8.253333e+08,-1.733398e+00,-2.895508e+00,-3.857422e+00,-4.843750e+00
8.266667e+08,-1.757812e+00,-2.924805e+00,-3.881836e+00,-4.892578e+00
8.280000e+08,-1.772461e+00,-2.880859e+00,-3.901367e+00,-4.863281e+00
8.293333e+08,-1.806641e+00,-2.954102e+00,-3.930664e+00,-4.897461e+00
8.306667e+08,-1.796875e+00,-2.949219e+00,-3.959961e+00,-4.956055e+00
8.320000e+08,-1.801758e+00,-2.958984e+00,-3.925781e+00,-4.946289e+00
8.333333e+08,-1.816406e+00,-2.963867e+00,-3.911133e+00,-4.951172e+00
8.346667e+08,-1.762695e+00,-2.944336e+00,-3.911133e+00,-4.902344e+00
8.360000e+08,-1.791992e+00,-2.944336e+00,-3.925781e+00,-4.941406e+00
8.373333e+08,-1.787109e+00,-2.900391e+00,-3.935547e+00,-4.956055e+00
8.386667e+08,-1.850586e+00,-2.968750e+00,-3.984375e+00,-4.970703e+00
8.400000e+08,-1.811523e+00,-2.919922e+00,-3.930664e+00,-4.956055e+00
8.413333e+08,-1.791992e+00,-2.919922e+00,-3.872070e+00,-4.936523e+00
8.426667e+08,-1.821289e+00,-2.949219e+00,-3.945312e+00,-4.970703e+00
8.440000e+08,-1.826172e+00,-2.924805e+00,-3.906250e+00,-4.931641e+00
8.453333e+08,-1.816406e+00,-2.924805e+00,-3.930664e+00,-4.916992e+00
8.466667e+08,-1.816406e+00,-2.846680e+00,-3.862305e+00,-4.892578e+00
8.480000e+08,-1.821289e+00,-2.900391e+00,-3.881836e+00,-4.858398e+00
8.493333e+08,-1.840820e+00,-2.900391e+00,-3.857422e+00,-4.921875e+00
8.506667e+08,-1.806641e+00,-2.836914e+00,-3.798828e+00,-4.819336e+00
8.520000e+08,-1.816406e+00,-2.841797e+00,-3.793945e+00,-4.785156e+00
8.533333e+08,-1.767578e+00,-2.846680e+00,-3.764648e+00,-4.770508e+00
8.546667e+08,-1.816406e+00,-2.817383e+00,-3.798828e+00,-4.790039e+00
8.560000e+08,-1.806641e+00,-2.827148e+00,-3.769531e+00,-4.760742e+00
8.573333e+08,-1.806641e+00,-2.836914e+00,-3.789062e+00,-4.736328e+00
8.586667e+08,-1.821289e+00,-2.802734e+00,-3.725586e+00,-4.731445e+00
8.600000e+08,-1.782227e+00,-2.749023e+00,-3.632812e+00,-4.633789e+00
8.613333e+08,-1.791992e+00,-2.734375e+00,-3.691406e+00,-4.702148e+00
8.626667e+08,-1.791992e+00,-2.749023e+00,-3.691406e+00,-4.633789e+00
8.640000e+08,-1.748047e+00,-2.690430e+00,-3.583984e+00,-4.589844e+00
8.653333e+08,-1.796875e+00,-2.714844e+00,-3.603516e+00,-4.580078e+00
8.666667e+08,-1.782227e+00,-2.700195e+00,-3.574219e+00,-4.565430e+00
8.680000e+08,-1.733398e+00,-2.705078e+00,-3.540039e+00,-4.531250e+00
8.693333e+08,-1.762695e+00,-2.651367e+00,-3.564453e+00,-4.492188e+00
8.706667e+08,-1.782227e+00,-2.675781e+00,-3.588867e+00,-4.521484e+00
8.720000e+08,-1.791992e+00,-2.666016e+00,-3.515625e+00,-4.511719e+00
8.733333e+08,-1.762695e+00,-2.636719e+00,-3.403320e+00,-4.418945e+00
8.746667e+08,-1.777344e+00,-2.607422e+00,-3.481445e+00,-4.501953e+00
8.760000e+08,-1.757812e+00,-2.592773e+00,-3.476562e+00,-4.433594e+00
8.773333e+08,-1.811523e+00,-2.661133e+00,-3.510742e+00,-4.418945e+00
8.786667e+08,-1.801758e+00,-2.602539e+00,-3.500977e+00,-4.399414e+00
8.800000e+08,-1.787109e+00,-2.617188e+00,-3.442383e+00,-4.414062e+00
8.813333e+08,-1.757812e+00,-2.612305e+00,-3.422852e+00,-4.365234e+00
8.826667e+08,-1.772461e+00,-2.597656e+00,-3.422852e+00,-4.404297e+00
8.840000e+08,-1.782227e+00,-2.568359e+00,-3.466797e+00,-4.394531e+00
8.853333e+08,-1.782227e+00,-2.583008e+00,-3.452148e+00,-4.345703e+00
8.866667e+08,-1.772461e+00,-2.563477e+00,-3.442383e+00,-4.350586e+00
8.880000e+08,-1.772461e+00,-2.578125e+00,-3.398438e+00,-4.389648e+00
8.893333e+08,-1.806641e+00,-2.631836e+00,-3.466797e+00,-4.370117e+00
8.906667e+08,-1.782227e+00,-2.617188e+00,-3.422852e+00,-4.409180e+00
8.920000e+08,-1.767578e+00,-2.592773e+00,-3.447266e+00,-4.350586e+00
8.933333e+08,-1.777344e+00,-2.573242e+00,-3.388672e+00,-4.335938e+00
8.946667e+08,-1.787109e+00,-2.597656e+00,-3.388672e+00,-4.360352e+00
8.960000e+08,-1.752930e+00,-2.514648e+00,-3.403320e+00,-4.311523e+00
8.973333e+08,-1.757812e+00,-2.529297e+00,-3.393555e+00,-4.316406e+00
8.986667e+08,-1.733398e+00,-2.568359e+00,-3.432617e+00,-4.316406e+00
9.000000e+08,-1.767578e+00,-2.553711e+00,-3.413086e+00,-4.272461e+00
9.013333e+08,-1.738281e+00,-2.583008e+00,-3.398438e+00,-4.291992e+00
9.026667e+08,-1.723633e+00,-2.583008e+00,-3.398438e+00,-4.306641e+00
9.040000e+08,-1.723633e+00,-2.587891e+00,-3.374023e+00,-4.316406e+00
9.053333e+08,-1.752930e+00,-2.587891e+00,-3.427734e+00,-4.326172e+00
9.066667e+08,-1.767578e+00,-2.651367e+00,-3.417969e+00,-4.326172e+00
9.080000e+08,-1.767578e+00,-2.626953e+00,-3.388672e+00,-4.291992e+00
9.093333e+08,-1.718750e+00,-2.597656e+00,-3.398438e+00,-4.233398e+00
9.106667e+08,-1.777344e+00,-2.631836e+00,-3.422852e+00,-4.316406e+00
9.120000e+08,-1.772461e+00,-2.592773e+00,-3.413086e+00,-4.262695e+00
9.133333e+08,-1.718750e+00,-2.602539e+00,-3.359375e+00,-4.291992e+00
9.146667e+08,-1.748047e+00,-2.587891e+00,-3.437500e+00,-4.208984e+00
9.160000e+08,-1.752930e+00,-2.641602e+00,-3.437500e+00,-4.257812e+00
9.173333e+08,-1.772461e+00,-2.617188e+00,-3.471680e+00,-4.311523e+00
9.186667e+08,-1.772461e+00,-2.646484e+00,-3.427734e+00,-4.335938e+00
9.200000e+08,-1.767578e+00,-2.641602e+00,-3.457031e+00,-4.257812e+00
9.213333e+08,-1.757812e+00,-2.651367e+00,-3.437500e+00,-4.282227e+00
9.226667e+08,-1.811523e+00,-2.734375e+00,-3.500977e+00,-4.301758e+00
9.240000e+08,-1.801758e+00,-2.714844e+00,-3.486328e+00,-4.316406e+00
9.253333e+08,-1.796875e+00,-2.670898e+00,-3.491211e+00,-4.267578e+00
9.266667e+08,-1.870117e+00,-2.729492e+00,-3.525391e+00,-4.291992e+00
9.280000e+08,-1.796875e+00,-2.705078e+00,-3.447266e+00,-4.208984e+00
9.293333e+08,-1.835938e+00,-2.729492e+00,-3.510742e+00,-4.291992e+00
9.306667e+08,-1.943359e+00,-2.792969e+00,-3.481445e+00,-4.370117e+00
9.320000e+08,-1.826172e+00,-2.700195e+00,-3.500977e+00,-4.248047e+00
9.333333e+08,-1.772461e+00,-2.597656e+00,-3.481445e+00,-4.194336e+00
9.346667e+08,-1.845703e+00,-2.583008e+00,-3.559570e+00,-4.262695e+00
9.360000e+08,-1.782227e+00,-2.626953e+00,-3.525391e+00,-4.223633e+00
9.373333e+08,-1.840820e+00,-2.666016e+00,-3.510742e+00,-4.291992e+00
9.386667e+08,-1.914062e+00,-2.617188e+00,-3.486328e+00,-4.296875e+00
9.400000e+08,-1.889648e+00,-2.778320e+00,-3.569336e+00,-4.306641e+00
9.413333e+08,-1.889648e+00,-2.788086e+00,-3.544922e+00,-4.301758e+00
9.426667e+08,-1.879883e+00,-2.758789e+00,-3.564453e+00,-4.248047e+00
9.440000e+08,-1.884766e+00,-2.861328e+00,-3.530273e+00,-4.321289e+00
9.453333e+08,-1.928711e+00,-2.832031e+00,-3.593750e+00,-4.379883e+00
9.466667e+08,-1.953125e+00,-2.875977e+00,-3.637695e+00,-4.409180e+00
9.480000e+08,-1.943359e+00,-2.866211e+00,-3.632812e+00,-4.389648e+00
9.493333e+08,-1.928711e+00,-2.846680e+00,-3.632812e+00,-4.389648e+00
9.506667e+08,-1.938477e+00,-2.846680e+00,-3.627930e+00,-4.296875e+00
9.520000e+08,-1.938477e+00,-2.817383e+00,-3.569336e+00,-4.370117e+00
9.533333e+08,-1.997070e+00,-2.885742e+00,-3.706055e+00,-4.443359e+00
9.546667e+08,-2.011719e+00,-2.934570e+00,-3.681641e+00,-4.448242e+00
9.560000e+08,-2.026367e+00,-2.944336e+00,-3.715820e+00,-4.497070e+00
9.573333e+08,-2.031250e+00,-2.924805e+00,-3.701172e+00,-4.394531e+00
9.586667e+08,-2.041016e+00,-2.939453e+00,-3.754883e+00,-4.462891e+00
9.600000e+08,-2.016602e+00,-2.915039e+00,-3.754883e+00,-4.487305e+00
9.613333e+08,-2.001953e+00,-2.949219e+00,-3.720703e+00,-4.467773e+00
9.626667e+08,-2.016602e+00,-2.983398e+00,-3.725586e+00,-4.497070e+00
9.640000e+08,-2.011719e+00,-2.905273e+00,-3.774414e+00,-4.511719e+00
9.653333e+08,-2.031250e+00,-2.944336e+00,-3.779297e+00,-4.501953e+00
9.666667e+08,-2.065430e+00,-2.968750e+00,-3.813477e+00,-4.467773e+00
9.680000e+08,-2.041016e+00,-2.968750e+00,-3.769531e+00,-4.497070e+00
9.693333e+08,-2.011719e+00,-2.949219e+00,-3.774414e+00,-4.506836e+00
9.706667e+08,-2.045898e+00,-2.939453e+00,-3.784180e+00,-4.516602e+00
9.720000e+08,-2.041016e+00,-2.973633e+00,-3.793945e+00,-4.541016e+00
9.733333e+08,-2.036133e+00,-2.954102e+00,-3.813477e+00,-4.506836e+00
9.746667e+08,-2.021484e+00,-2.954102e+00,-3.789062e+00,-4.511719e+00
9.760000e+08,-2.036133e+00,-3.022461e+00,-3.837891e+00,-4.560547e+00
9.773333e+08,-2.050781e+00,-3.037109e+00,-3.818359e+00,-4.609375e+00
9.786667e+08,-2.060547e+00,-3.017578e+00,-3.862305e+00,-4.536133e+00
9.800000e+08,-2.050781e+00,-2.958984e+00,-3.803711e+00,-4.575195e+00
9.813333e+08,-2.080078e+00,-3.085938e+00,-3.876953e+00,-4.609375e+00
9.826667e+08,-2.006836e+00,-2.993164e+00,-3.867188e+00,-4.594727e+00
9.840000e+08,-2.036133e+00,-3.012695e+00,-3.837891e+00,-4.565430e+00
9.853333e+08,-2.060547e+00,-2.973633e+00,-3.808594e+00,-4.580078e+00
9.866667e+08,-2.050781e+00,-3.012695e+00,-3.847656e+00,-4.614258e+00
9.880000e+08,-2.055664e+00,-3.037109e+00,-3.852539e+00,-4.541016e+00
9.893333e+08,-2.016602e+00,-2.998047e+00,-3.847656e+00,-4.531250e+00
9.906667e+08,-2.026367e+00,-2.988281e+00,-3.867188e+00,-4.594727e+00
9.920000e+08,-2.045898e+00,-3.002930e+00,-3.852539e+00,-4.589844e+00
9.933333e+08,-1.997070e+00,-2.983398e+00,-3.891602e+00,-4.648438e+00
9.946667e+08,-2.065430e+00,-2.968750e+00,-3.891602e+00,-4.648438e+00
9.960000e+08,-2.021484e+00,-2.983398e+00,-3.876953e+00,-4.609375e+00
9.973333e+08,-2.026367e+00,-2.993164e+00,-3.881836e+00,-4.624023e+00
9.986667e+08,-2.036133e+00,-2.988281e+00,-3.862305e+00,-4.609375e+00
1.000000e+09,-2.050781e+00,-2.983398e+00,-3.881836e+00,-4.614258e+00
