Machine Module,SSA3032X-R,3.2.2.6.0R7
Y Axis Scale,LOG
Y Axis Unit,dBμV
Impedance,50
Number of Points,751
PreAmp State,OFF
Ref Level,+1.000000000E+01
Attenuation,30.000000,Manual
Sweep Time,3000.000000,Auto
Start Frequency,+0.000000000E+00
Stop Frequency,+3.000000000E+07
Average Type,Log Pwr
RBW,1000000.000000,Manual
VBW,100000.000000,Manual
Sweep Type,Continuous
Sweep Mode,Speed
Sweep Rule,Auto
Trigger Source,Free Run
Trigger Level,+0.000000000E+00
Trigger Edge,Rise
Marker,1,2,3,4,5,6,7,8
Marker Type,Normal,Off,Off,Off,Off,Off,Off,Off
Marker on Trace,A,,,,,,,
Marker Read Out,Frequency,,,,,,,
22200000,54.59
22240000,54.58
22280000,53.68
22320000,62.81
22360000,63.14
22400000,53.06
22440000,53.32
22480000,52.73
22520000,52.42
22560000,50.49
22600000,55.51
22640000,56.49
22680000,52.35
22720000,54.79
22760000,50.31
22800000,62.49
22840000,55.53
22880000,51.28
22920000,51.26
22960000,52.40
23000000,51.83
23040000,51.06
23080000,54.59
23120000,51.50
23160000,53.40
23200000,53.51
23240000,56.93
23280000,61.47
23320000,55.36
23360000,51.61
23400000,52.33
23440000,51.33
23480000,52.77
23520000,52.66
23560000,56.96
23600000,51.73
23640000,51.66
23680000,51.26
23720000,59.07
23760000,50.90
23800000,54.91
23840000,51.71
23880000,51.37
23920000,52.62
23960000,50.67
24000000,55.51
24040000,55.43
24080000,52.41
24120000,51.21
24160000,51.34
24200000,57.85
24240000,50.54
24280000,51.60
24320000,51.01
24360000,52.77
24400000,51.53
24440000,51.55
24480000,58.47
24520000,54.00
24560000,53.87
24600000,53.90
24640000,62.66
24680000,59.08
24720000,53.35
24760000,48.79
24800000,51.13
24840000,52.46
24880000,52.82
24920000,58.29
24960000,58.13
25000000,54.22
25040000,48.66
25080000,53.28
25120000,63.04
25160000,54.66
25200000,53.14
25240000,51.30
25280000,53.56
25320000,51.50
25360000,53.23
25400000,58.22
25440000,53.77
25480000,52.75
25520000,52.81
25560000,60.69
25600000,61.44
25640000,50.00
25680000,51.19
25720000,52.98
25760000,53.74
25800000,50.34
25840000,55.26
25880000,57.47
25920000,53.60
25960000,55.92
26000000,52.83
26040000,61.62
26080000,54.16
26120000,51.36
26160000,53.86
26200000,52.96
26240000,50.96
26280000,51.59
26320000,56.69
26360000,51.92
26400000,52.63
26440000,53.24
26480000,53.76
26520000,61.78
26560000,52.69
26600000,54.59
26640000,51.97
26680000,50.23
26720000,48.56
26760000,54.23
26800000,59.16
26840000,54.48
26880000,52.04
26920000,53.73
26960000,62.00
27000000,56.06
27040000,50.67
27080000,51.37
27120000,51.29
27160000,49.88
27200000,51.90
27240000,56.25
27280000,54.86
27320000,56.62
27360000,50.02
27400000,53.20
27440000,63.19
27480000,53.42
27520000,52.16
27560000,50.98
27600000,52.66
27640000,53.88
27680000,51.89
27720000,56.63
27760000,52.91
27800000,54.13
27840000,49.88
27880000,61.97
27920000,58.00
27960000,52.34
28000000,53.09
28040000,51.95
28080000,52.15
28120000,51.60
28160000,55.06
28200000,52.50
28240000,52.32
28280000,50.58
28320000,51.47
28360000,60.72
28400000,52.06
28440000,51.99
28480000,52.10
28520000,51.11
28560000,51.14
28600000,51.56
28640000,52.66
28680000,52.93
28720000,49.55
28760000,51.88
28800000,59.73
28840000,59.33
28880000,53.02
28920000,50.88
28960000,52.60
29000000,51.58
29040000,55.09
29080000,53.42
29120000,53.00
29160000,52.93
29200000,48.59
29240000,54.21
29280000,59.43
29320000,55.46
29360000,50.53
29400000,50.88
